s1	e1
s2	e1
s3	e1
s4	e1
s5	e1
s6	e1
s7	e1
s8	e1
s9	e1
s10	e1
s11	e1
s1	e2
s2	e2
s3	e2
s4	e2
s5	e2
s6	e2
s7	e2
s8	e2
s9	e2
s10	e2
s11	e2
s12	e3
s13	e1
s14	e1
s15	e1
s16	e1
s16	e3
s18	e3
s19	e3
s20	e3
s21	e3
s22	e3
s23	e3
s24	e2
s13	e3
s14	e3
s15	e3
s16	e3
